일자,금융투자,보험,투신,사모,은행,기타금융,연기금 등,기타법인,개인,외국인,기타외국인,전체
2023.6.12,93967981760,-25810801020,-1.71E+11,43146751680,-14581868915,556545410,4741468780,252593500,38574771250,30221128850,280148290,0
2023.6.9,-1.21E+11,3334570765,65779153605,177317680,-17693836615,-237903610,-4599055715,1948642365,63011232715,9983690395,-316318810,0
2023.6.8,-70066238740,8240171345,-36648417010,18050220410,9735557060,1698284695,-3822940395,-29606805,49792056845,23005789370,45123225,0
2023.6.7,-2155595160,25871763295,-16114487720,7601630250,-41450403945,-31335096675,12740198325,-18539713545,69057549600,-6451586875,775742450,0
2023.6.5,-25499739960,-14799161400,-3120085515,3695805960,5058953825,-19309838715,-4230800105,16385129590,58269130645,-16912372185,462977860,0
2023.6.2,-78880416245,6135026620,-52939902500,2598529910,-11266703720,2290787590,20524222600,28040472420,56688933725,28203785865,-1394736265,0
2023.6.1,-1.18E+11,4350668425,44724802170,4115595094,12306633705,2553654445,7739607255,7730197810,9250936370,24121183170,637087660,0
2023.5.31,38484025264,19101111885,-1.19E+11,-13058455454,-7653547690,3259544960,11074254965,-2081855580,66324785085,2722823365,373370660,0
2023.5.30,-39962006940,-3212033745,5459773005,-820470665,-34073115660,2062743295,885981695,2299092730,9852397220,57710417890,-202778825,0
2023.5.26,-44234840225,-18350212840,1.28528E+11,-241817280,-40667389610,1809699585,-47664562250,-4326229055,16038140640,8820823015,287980315,0
2023.5.25,45789555345,-12384095830,-76195015590,3355141200,1522661560,1903817480,-30650359050,1752215395,40310782865,23602414495,992882130,0
2023.5.24,-80434129220,463128270,36642440170,-3463963265,12812367115,166543440,5556428445,27935140305,-3020413315,2974403965,368054090,0
2023.5.23,24983424615,-13568380435,-56380597895,2089304680,-11019521860,-26058934060,10701913105,5918123635,66099509300,-3324937840,560096755,0
2023.5.22,13874109745,-12830548300,44676965385,1706029530,-10165498300,-70377110,-3256804720,-56397194690,32777923320,-10351600445,36995585,0
2023.5.19,61568896880,436329820,-52530956290,-8670549225,-42002565955,-3458220205,-736803730,-1437730335,-20395547975,67050118340,177028675,0
2023.5.18,1.05829E+11,6803240115,-1.17E+11,-4107731355,-5104961220,5039581910,-4648509610,-13517066070,5116150375,21318349290,327473450,0
